Iteration,MeanKLBefore,LossAfter,Perplexity,AverageReturn,AverageDiscountedReturn,dLoss,MinReturn,MaxReturn,NumTrajs,MeanKL,LossBefore,ExplainedVariance,StdReturn,Entropy
1721,0.0,-0.0583498269317,1.57139290961,9.6387434555,9.6387434555,0.0583498269317,3,14,191,0.00998415446589,3.90767464983e-18,0.687769143287,2.163564659,0.451962429604
1722,0.0,-0.0523186118334,1.59726148785,9.59162303665,9.59162303665,0.0523186118334,0,14,191,0.00975629909779,8.59041969676e-17,0.671637958618,2.18771749478,0.46829059274
1723,0.0,-0.0633887727373,1.616562435,9.24352331606,9.24352331606,0.0633887727373,2,13,193,0.0098505162931,-2.76656622134e-19,0.688341956942,2.23439250492,0.480301941009
1724,0.0,-0.0497023295889,1.6096167051,9.71957671958,9.71957671958,0.0497023295889,4,14,189,0.00652943876821,-5.54003505302e-19,0.710224805188,1.98957277345,0.475996079286
1725,0.0,-0.0542731696569,1.60126630219,9.4587628866,9.4587628866,0.0542731696569,3,14,194,0.00950564426042,-2.22569598391e-17,0.702473381317,2.18260473243,0.470794755094
1726,0.0,-0.0504453561558,1.58638128681,9.71578947368,9.71578947368,0.0504453561558,3,14,190,0.00642230090401,-2.72910181422e-17,0.732348246034,2.02699236825,0.461455502143
1727,0.0,-0.0498375958067,1.6366185014,9.546875,9.546875,0.0498375958067,3,14,192,0.00649498496339,1.13705871697e-17,0.689321310602,2.256446927,0.492632223826
1728,0.0,-0.0559634750936,1.60104012077,9.59259259259,9.59259259259,0.0559634750936,4,13,189,0.00980014397475,1.92217717696e-17,0.709110086466,2.02056834902,0.470653493518
1729,0.0,-0.0606709696896,1.60098018655,9.52631578947,9.52631578947,0.0606709696896,2,14,190,0.00998145713831,4.73106402539e-17,0.700144728353,2.1068415136,0.470616058267
1730,0.0,-0.0572512186386,1.58815956522,9.73015873016,9.73015873016,0.0572512186386,0,14,189,0.00974805700233,-5.30415224087e-17,0.713752456089,2.13218979177,0.462575839653
1731,0.0,-0.0505557294753,1.59743940298,9.58333333333,9.58333333333,0.0505557294753,0,15,192,0.00644522682093,-6.78730522892e-17,0.665521209118,2.3213980462,0.468401974146
1732,0.0,-0.0537633253798,1.59179716972,9.55670103093,9.55670103093,0.0537633253798,0,14,194,0.00959927723586,-2.36046919244e-17,0.660039147232,2.43246543364,0.464863673353
1733,0.0,-0.054491532108,1.58310615694,9.671875,9.671875,0.054491532108,2,13,192,0.00962794380513,1.20495762403e-18,0.671164837277,2.27111404037,0.459388839258
1734,0.0,-0.0547308010011,1.57458821629,9.46907216495,9.46907216495,0.0547308010011,2,14,194,0.00959214398385,5.19525665801e-17,0.652325167584,2.33784907861,0.453993788118
1735,0.0,-0.052967168845,1.60317523347,9.74869109948,9.74869109948,0.052967168845,0,14,191,0.00989759934222,-7.98128534723e-17,0.714164258021,2.17305870852,0.471986183605
1736,0.0,-0.0572339204449,1.5813428869,9.52849740933,9.52849740933,0.0572339204449,4,14,193,0.0098153386224,4.20995244969e-17,0.704799352825,2.14752932417,0.458274414474
1737,0.0,-0.0565787120312,1.61242485394,9.55263157895,9.55263157895,0.0565787120312,3,14,190,0.00979112532562,6.21668954461e-17,0.727149449144,2.09130239477,0.477739166395
1738,0.0,-0.0519351269837,1.59651776584,9.87830687831,9.87830687831,0.0519351269837,4,14,189,0.00961473692435,6.55299674231e-17,0.767097423611,1.8604787718,0.467824861105
1739,0.0,-0.0534442692711,1.62002487338,9.58333333333,9.58333333333,0.0534442692711,2,13,192,0.00954138742611,4.54420720455e-17,0.7281639487,2.19215773966,0.482441503064
1740,0.0,-0.0510080511204,1.61520589637,9.5445026178,9.5445026178,0.0510080511204,0,15,191,0.00889200868077,-7.11085253119e-17,0.64814683609,2.42518604862,0.47946243856
1741,0.0,-0.0588364850444,1.60548082126,9.75132275132,9.75132275132,0.0588364850444,2,13,189,0.009899421088,-1.94289029309e-19,0.722271413215,2.02538410925,0.47342328883
1742,0.0,-0.052989451024,1.61604008607,9.51041666667,9.51041666667,0.052989451024,4,13,192,0.00993873404496,4.14261291605e-17,0.700032180275,2.15539435519,0.479978765527
1743,0.0,-0.0489939403856,1.62449472628,9.546875,9.546875,0.0489939403856,3,15,192,0.00960350818715,1.39290843262e-16,0.705115817413,2.14035886423,0.485196829759
1744,0.0,-0.0538069961843,1.62747988318,9.65789473684,9.65789473684,0.0538069961843,3,14,190,0.00968306107545,-1.45590295264e-16,0.691861369548,2.23931751574,0.48703273446
1745,0.0,-0.052966816789,1.5996704545,9.54639175258,9.54639175258,0.052966816789,3,14,194,0.00965795641584,-8.41262901277e-17,0.710564451574,2.22460754587,0.469797642094
1746,0.0,-0.0469572904839,1.63265703033,9.75392670157,9.75392670157,0.0469572904839,1,14,191,0.00644778498649,-2.30638091508e-17,0.725119614152,2.11876996196,0.49020876764
1747,0.0,-0.0520146181278,1.63204358246,9.19587628866,9.19587628866,0.0520146181278,0,14,194,0.00958912941796,3.87415811185e-17,0.661253824283,2.26419542733,0.489832961124
1748,0.0,-0.0548799680209,1.64235253905,9.72251308901,9.72251308901,0.0548799680209,2,15,191,0.00943467754837,4.99039292545e-17,0.697813603455,2.18789290409,0.496129688991
1749,0.0,-0.0547387331638,1.62025253704,9.74479166667,9.74479166667,0.0547387331638,0,14,192,0.00982751449677,-5.02638284781e-17,0.706235765357,2.1728614866,0.482582024154
1750,0.0,-0.0571714661845,1.61096002,9.77368421053,9.77368421053,0.0571714661845,3,13,190,0.00997100890862,3.26877510735e-17,0.715129199868,1.96183107413,0.476830287004
1751,0.0,-0.0503862702912,1.64787243795,9.36979166667,9.36979166667,0.0503862702912,1,14,192,0.00956586566729,-5.70032379244e-17,0.648558187348,2.29440532381,0.499485024334
1752,0.0,-0.0545001776453,1.60937049792,9.81151832461,9.81151832461,0.0545001776453,3,14,191,0.00654403994983,1.02734371359e-17,0.744822189167,2.05068582537,0.47584310746
1753,0.0,-0.0542037751134,1.63108987708,9.50515463918,9.50515463918,0.0542037751134,4,14,194,0.00965408296151,-1.54805355641e-17,0.687655181696,2.20179735081,0.489248427624
1754,0.0,-0.0431807107668,1.61905264613,9.70526315789,9.70526315789,0.0431807107668,3,15,190,0.00645685544269,-9.70232356102e-19,0.705241118852,2.2022652654,0.481841191849
1755,0.0,-0.0568758179758,1.60034838918,9.53125,9.53125,0.0568758179758,3,14,192,0.00983478212922,5.05626970129e-17,0.673534927538,2.04355248791,0.47022134878
1756,0.0,-0.0493244013012,1.62339633753,9.7277486911,9.7277486911,0.0493244013012,0,14,191,0.00897085742231,7.49012739168e-17,0.669348685622,2.28108880489,0.484520459294
1757,0.0,-0.0459247043033,1.62177523744,9.48453608247,9.48453608247,0.0459247043033,3,13,194,0.00642989530239,2.68423812035e-18,0.671604701993,2.16634711815,0.483521374848
1758,0.0,-0.0575626872467,1.58968740057,9.20725388601,9.20725388601,0.0575626872467,3,15,193,0.00986015354917,-2.16669429812e-17,0.673278149411,2.30533268317,0.463537393488
1759,0.0,-0.0540790990614,1.62276096649,9.49479166667,9.49479166667,0.0540790990614,3,14,192,0.00953128131777,-1.76525460915e-17,0.692210796841,2.10158024827,0.484128998874
1760,0.0,-0.0660887793773,1.59144188703,9.55729166667,9.55729166667,0.0660887793773,0,13,192,0.00966537326618,4.27115527835e-18,0.731242572888,2.14496720991,0.464640452483
1761,0.0,-0.0615013421451,1.58781787382,9.6358974359,9.6358974359,0.0615013421451,2,14,195,0.00966524502518,5.19586037535e-17,0.686554053512,2.26358997595,0.462360667218
1762,0.0,-0.0461206669032,1.57968556557,9.10824742268,9.10824742268,0.0461206669032,0,14,194,0.00978220868019,-2.36359324583e-17,0.641485792558,2.26211150805,0.457225818101
1763,0.0,-0.0510401829974,1.59398592768,9.55958549223,9.55958549223,0.0510401829974,3,14,193,0.00914390292739,5.56636924912e-17,0.67307959842,2.18041775581,0.466237752024
1764,0.0,-0.0448142209448,1.60143815503,9.88541666667,9.88541666667,0.0448142209448,2,14,192,0.00647149994959,-3.57548181649e-17,0.725566971557,2.21439321856,0.470902072416
1765,0.0,-0.0547505788983,1.5955905338,9.40932642487,9.40932642487,0.0547505788983,3,15,193,0.00973450316196,8.13238365538e-17,0.649217153909,2.38807834862,0.467243908339
1766,0.0,-0.055624625736,1.59644712449,9.48691099476,9.48691099476,0.055624625736,0,13,191,0.0097625559002,-8.87180964525e-17,0.678150177384,2.14368337591,0.467780612983
1767,0.0,-0.0566001012227,1.60834288673,9.578125,9.578125,0.0566001012227,4,14,192,0.00994538619983,1.99242417181e-18,0.699162327917,2.14916180972,0.475204386042
1768,0.0,-0.0535348743124,1.59288128583,9.59375,9.59375,0.0535348743124,3,14,192,0.00992615963693,-1.20854128253e-16,0.72454799629,2.11186195986,0.46554450576
1769,0.0,-0.0457476356932,1.60146692895,9.30208333333,9.30208333333,0.0457476356932,0,14,192,0.00642378166276,-5.58440516884e-17,0.69867021022,2.28500452072,0.470920039804
1770,0.0,-0.0550180777353,1.5983211237,9.38541666667,9.38541666667,0.0550180777353,3,13,192,0.00972656507344,-1.36702953412e-17,0.709474962855,2.07851004161,0.468953780657
1771,0.0,-0.0573872451799,1.60888292425,9.51295336788,9.51295336788,0.0573872451799,3,14,193,0.00995311102408,8.68261993685e-17,0.730480196568,2.04890671792,0.475540102309
1772,0.0,-0.0581956881328,1.61788577835,9.4381443299,9.4381443299,0.0581956881328,3,14,194,0.0097784574697,3.61300430275e-17,0.651749747702,2.26783621379,0.481120221798
1773,0.0,-0.0589363773345,1.61854689243,9.1887755102,9.1887755102,0.0589363773345,1,14,196,0.00982209773889,3.37785355242e-17,0.642391915649,2.40748758248,0.481528766735
1774,0.0,-0.0532213485994,1.6149381048,9.26666666667,9.26666666667,0.0532213485994,3,13,195,0.00964076865748,-7.8000710132e-17,0.684210473034,2.18166407122,0.479296630737
1775,0.0,-0.0520883829919,1.5982549553,9.61256544503,9.61256544503,0.0520883829919,3,14,191,0.00948025673638,2.7152946447e-17,0.733043603084,1.91894637721,0.468912381117
1776,0.0,-0.044618599993,1.60167844442,9.69109947644,9.69109947644,0.044618599993,2,15,191,0.00640853153935,5.9930431801e-17,0.721427416404,2.10057941285,0.471052107166
1777,0.0,-0.0652565197009,1.5996200924,9.48958333333,9.48958333333,0.0652565197009,4,14,192,0.00999053703486,-1.04758937421e-17,0.740337094972,1.94719237871,0.469766158803
1778,0.0,-0.0553882855857,1.60902540585,9.546875,9.546875,0.0553882855857,3,15,192,0.00961277744922,6.53365006277e-17,0.68865222526,2.15973827142,0.475628657722
1779,0.0,-0.0594392122287,1.58504959889,9.58549222798,9.58549222798,0.0594392122287,2,14,193,0.00973863061492,3.11471546809e-17,0.69587773987,2.36209200577,0.460615699513
1780,0.0,-0.0562940100691,1.5864606854,9.83684210526,9.83684210526,0.0562940100691,3,14,190,0.00982621261162,-3.00292591326e-17,0.716573413533,2.17635874711,0.461505551019
1781,0.0,-0.055999580074,1.56805626964,9.58031088083,9.58031088083,0.055999580074,3,14,193,0.00654661967106,8.79388691958e-17,0.683850661834,2.17022381471,0.449836807532
1782,0.0,-0.0519441048967,1.58860265736,9.59067357513,9.59067357513,0.0519441048967,4,14,193,0.00979350961636,-1.81627621309e-17,0.720180194006,2.04187155391,0.462854797983
1783,0.0,-0.0512360967961,1.58398501077,9.48453608247,9.48453608247,0.0512360967961,0,13,194,0.00914010983467,-4.8981239634e-17,0.670975415143,2.3046944564,0.459943830447
1784,0.0,-0.0526801252612,1.5864044086,9.72916666667,9.72916666667,0.0526801252612,3,14,192,0.00944586881058,6.76460186603e-18,0.703806031856,2.11630164175,0.461470077217
1785,0.0,-0.0602717914,1.62673655119,9.37823834197,9.37823834197,0.0602717914,2,14,193,0.00972463140894,3.26048573683e-17,0.700109735016,2.0953793244,0.48657589207
1786,0.0,-0.0548063121206,1.60593200791,9.39896373057,9.39896373057,0.0548063121206,3,14,193,0.00949926800595,1.09550206445e-16,0.689897519962,2.21894783537,0.473704278334
1787,0.0,-0.0641743937746,1.62580368309,9.34210526316,9.34210526316,0.0641743937746,2,14,190,0.00985017554279,-2.35863426876e-18,0.714294587946,2.06061201677,0.486002267729
1788,0.0,-0.0511617534292,1.59544472971,9.71204188482,9.71204188482,0.0511617534292,3,13,191,0.00963255673826,3.15309977098e-17,0.707204072232,2.19847913122,0.467152524778
1789,0.0,-0.0487572349373,1.60096372842,9.55208333333,9.55208333333,0.0487572349373,1,13,192,0.00663986166442,-6.78300262798e-17,0.741987611083,2.0226312878,0.470605778178
1790,0.0,-0.0632433726847,1.61588910693,9.46875,9.46875,0.0632433726847,3,14,192,0.00993998023675,2.19659414315e-17,0.680777761874,2.26363058768,0.479885335797
1791,0.0,-0.0484446044094,1.59960573015,9.25388601036,9.25388601036,0.0484446044094,0,14,193,0.0065371136956,4.68717689637e-17,0.64224617163,2.30853292746,0.46975718022
1792,0.0,-0.061003139713,1.5958890521,9.36979166667,9.36979166667,0.061003139713,0,13,192,0.00985697003055,1.00984669637e-16,0.710409377382,2.04474019293,0.467430980384
1793,0.0,-0.0655644550447,1.59064804096,9.78238341969,9.78238341969,0.0655644550447,3,15,193,0.0099412017353,7.1784283236e-17,0.718551417972,2.12176007642,0.464141506128
1794,0.0,-0.0618716450032,1.58914185961,9.68586387435,9.68586387435,0.0618716450032,3,14,191,0.00963390668361,-1.03036682305e-16,0.738641145513,2.01454375911,0.4631941596
1795,0.0,-0.0568383266132,1.61100817023,9.76963350785,9.76963350785,0.0568383266132,3,14,191,0.00994837806367,7.93095648802e-17,0.725765913021,2.01546881032,0.476860175706
1796,0.0,-0.0552953650413,1.58984170145,9.61578947368,9.61578947368,0.0552953650413,3,14,190,0.00989363656125,2.40078122913e-17,0.722590410571,2.00388127548,0.463634452442
1797,0.0,-0.0494338414488,1.58843602329,9.51295336788,9.51295336788,0.0494338414488,0,13,193,0.00973252701667,5.89684974714e-17,0.686057343975,2.1355825995,0.462749898994
1798,0.0,-0.0514913656687,1.60025335768,9.51813471503,9.51813471503,0.0514913656687,0,14,193,0.00650791152588,1.13931938253e-16,0.652288761012,2.3058683061,0.47016196526
1799,0.0,-0.0591318613625,1.58835735624,9.52604166667,9.52604166667,0.0591318613625,3,13,192,0.00967087127427,7.00653121014e-18,0.696834103355,2.13095952525,0.462700372925
1800,0.0,-0.0526441675842,1.59765402826,9.33163265306,9.33163265306,0.0526441675842,1,14,196,0.00961603008211,7.76131977325e-17,0.63303967157,2.51266574999,0.468536320941
1801,0.0,-0.0491091716642,1.60361836942,9.41450777202,9.41450777202,0.0491091716642,0,13,193,0.00645379700711,5.65898432582e-17,0.699933757677,2.10210772371,0.472262556833
1802,0.0,-0.0550034291326,1.59117537852,9.59895833333,9.59895833333,0.0550034291326,3,14,192,0.00954368406775,-1.18615939725e-17,0.671486735715,2.12881984088,0.464472974911
1803,0.0,-0.0541938388509,1.60603826336,9.51832460733,9.51832460733,0.0541938388509,3,14,191,0.00954135031717,-1.18859496675e-16,0.702672418467,2.12647960669,0.473770440495
1804,0.0,-0.0560331404882,1.60349585768,9.35078534031,9.35078534031,0.0560331404882,3,13,191,0.00980648231709,-6.93369363368e-17,0.718382906733,2.08647775823,0.472186156846
1805,0.0,-0.0622101935433,1.59093516062,9.44791666667,9.44791666667,0.0622101935433,0,13,192,0.00964553380531,-1.73307836761e-17,0.662738982425,2.32230933765,0.464321994669
1806,0.0,-0.0591791543716,1.57994359764,9.47150259067,9.47150259067,0.0591791543716,2,14,193,0.00999029152251,1.94261356751e-17,0.709556842697,2.09377719053,0.457389148707
1807,0.0,-0.0574824239623,1.58791121989,9.4381443299,9.4381443299,0.0574824239623,2,13,194,0.00988990819976,8.28318595841e-19,0.698790318331,2.18683706533,0.462419454392
1808,0.0,-0.0572014647395,1.57680998727,9.55154639175,9.55154639175,0.0572014647395,3,14,194,0.0099440707558,1.11091604774e-17,0.68711024908,2.24983909629,0.455403810723
1809,0.0,-0.058749242093,1.5832655679,9.84210526316,9.84210526316,0.058749242093,4,13,190,0.00998122345098,-1.16335433587e-16,0.716789468777,1.88520996722,0.459489529242
1810,0.0,-0.0498298052959,1.60217091871,9.62827225131,9.62827225131,0.0498298052959,3,14,191,0.0094581828119,7.82120641879e-18,0.719976849316,1.97975001045,0.471359533786
1811,0.0,-0.0527511950667,1.60120496116,9.40306122449,9.40306122449,0.0527511950667,3,14,196,0.00942117134503,-1.30069566229e-17,0.675269985145,2.33557029183,0.470756446534
1812,0.0,-0.0541421605085,1.61039016776,9.46632124352,9.46632124352,0.0541421605085,3,14,193,0.00966306257504,6.07287288962e-17,0.663834813503,2.12318936953,0.476476489863
1813,0.0,-0.0573023574677,1.60917486095,9.53125,9.53125,0.0573023574677,0,13,192,0.00982686530858,-5.85589309345e-17,0.709687019626,2.10135434998,0.475721538895
1814,0.0,-0.055584491799,1.57869516076,9.85863874346,9.85863874346,0.055584491799,2,14,191,0.00994090939981,4.64203546419e-17,0.745916799915,1.95121555089,0.456598658217
1815,0.0,-0.0517407953082,1.59297400052,9.50785340314,9.50785340314,0.0517407953082,2,14,191,0.00662841726284,5.98961586921e-17,0.713281245327,1.99965732653,0.465602709713
1816,0.0,-0.0547149575231,1.5866228715,9.62303664921,9.62303664921,0.0547149575231,1,13,191,0.00970118592436,1.03587649895e-16,0.71428931809,2.14751608463,0.461607777196
1817,0.0,-0.0583822199628,1.61145759205,9.46354166667,9.46354166667,0.0583822199628,3,14,192,0.00997867418075,7.62622087597e-18,0.681346605159,2.15993922521,0.477139106104
1818,0.0,-0.0542371838506,1.58052464112,9.66145833333,9.66145833333,0.0542371838506,4,14,192,0.00973214622208,7.63018963847e-17,0.727000229636,2.12008597466,0.457756843265
1819,0.0,-0.0624997496156,1.58440111898,9.48969072165,9.48969072165,0.0624997496156,3,15,194,0.00992828429539,1.8573071339e-17,0.682324471222,2.33803091599,0.460206493013
1820,0.0,-0.0538659169041,1.57960044893,9.51546391753,9.51546391753,0.0538659169041,3,14,194,0.00935623995998,1.75580431563e-16,0.659339357951,2.36212992328,0.457171934638
1821,0.0,-0.049218652213,1.58201093219,9.515625,9.515625,0.049218652213,3,14,192,0.00646041676739,2.68901610604e-17,0.700822903655,2.10400551157,0.458696779685
1822,0.0,-0.0552233306921,1.59272621781,9.41666666667,9.41666666667,0.0552233306921,0,14,192,0.00977262702118,-1.68711721813e-17,0.65990367166,2.44594335357,0.465447150373
1823,0.0,-0.0556202962028,1.57913233795,9.41326530612,9.41326530612,0.0556202962028,3,14,196,0.00982046160379,-1.07973000772e-17,0.628751490788,2.30961335023,0.456875543005
1824,0.0,-0.0618481386612,1.5912971486,9.47120418848,9.47120418848,0.0618481386612,2,14,191,0.00967341336645,-3.32319189212e-17,0.689690492399,2.17264239803,0.464549500366
1825,0.0,-0.0525900715339,1.59489557329,9.44845360825,9.44845360825,0.0525900715339,0,14,194,0.00942334525503,-5.43601580881e-18,0.624814797875,2.39628636234,0.466808262804
1826,0.0,-0.0586059386118,1.61110415711,9.15979381443,9.15979381443,0.0586059386118,0,14,194,0.00986355828617,4.3777170943e-17,0.663767351002,2.17536155515,0.476919755804
1827,0.0,-0.0482195977574,1.59672595126,9.74611398964,9.74611398964,0.0482195977574,2,14,193,0.00643359835167,-5.95732809292e-17,0.691608171752,2.29502682149,0.467955252289
1828,0.0,-0.0502040016893,1.59330039718,9.54404145078,9.54404145078,0.0502040016893,2,14,193,0.00658988975833,4.76506449549e-17,0.706912183845,2.16409184445,0.465807586396
1829,0.0,-0.0502982958741,1.59135785917,9.48453608247,9.48453608247,0.0502982958741,2,13,194,0.00655116767267,2.59015142335e-17,0.701451360919,2.29348428065,0.464587651261
1830,0.0,-0.0534340485679,1.58738898975,9.39487179487,9.39487179487,0.0534340485679,2,14,195,0.00985284259989,1.29147261477e-17,0.689307364304,2.35186218831,0.462090521621
1831,0.0,-0.0562502434292,1.59395665338,9.33505154639,9.33505154639,0.0562502434292,2,13,194,0.0099746510541,1.14759961024e-17,0.684047910487,2.16011364903,0.466219386385
1832,0.0,-0.0538499024732,1.59610598942,9.47668393782,9.47668393782,0.0538499024732,0,14,193,0.00943765722333,1.07369524814e-17,0.691322186165,2.22112453165,0.467566906237
1833,0.0,-0.0549929776405,1.58126376782,9.46391752577,9.46391752577,0.0549929776405,2,14,194,0.00641622379123,1.58287582262e-17,0.703862766373,2.19681989309,0.458224380375
1834,0.0,-0.0516740267264,1.60170626644,9.32989690722,9.32989690722,0.0516740267264,3,14,194,0.00935031642009,1.53311227469e-17,0.701599951012,2.16209925425,0.471069477556
1835,0.0,-0.05228723772,1.60581019271,9.53645833333,9.53645833333,0.05228723772,0,14,192,0.00923822471,1.30891199065e-17,0.681986782519,2.29327003569,0.473628422182
1836,0.0,-0.0541919875488,1.60427144847,9.56084656085,9.56084656085,0.0541919875488,3,14,189,0.00989946465912,-3.35339455765e-17,0.748410015514,2.02177336448,0.472669727339
1837,0.0,-0.0506216443277,1.58831951238,9.61256544503,9.61256544503,0.0506216443277,0,15,191,0.00954680169321,7.34237837598e-17,0.696090509982,2.14076592807,0.462676546853
1838,0.0,-0.0596538877245,1.59029447718,9.64583333333,9.64583333333,0.0596538877245,3,14,192,0.00976931431665,-9.70649758758e-17,0.68652147839,2.05638825101,0.463919204855
1839,0.0,-0.0539207727876,1.58453593756,9.52604166667,9.52604166667,0.0539207727876,3,13,192,0.00948960968855,-6.26336504157e-17,0.722559322419,2.14800027117,0.460291580587
1840,0.0,-0.0550713337834,1.60662268963,9.77486910995,9.77486910995,0.0550713337834,2,14,191,0.00993974545123,-4.54583855356e-17,0.742477193004,2.05591901429,0.474134267422
1841,0.0,-0.0554822747309,1.60028423898,9.51832460733,9.51832460733,0.0554822747309,3,15,191,0.00991726822507,-2.51493858256e-17,0.703035871883,2.1460860074,0.470181262827
1842,0.0,-0.0554611007085,1.58917879068,9.515625,9.515625,0.0554611007085,3,14,192,0.0099849082104,-4.19314377869e-17,0.688291827213,2.18655113349,0.463217398962
1843,0.0,-0.0571452467412,1.59299934286,9.51813471503,9.51813471503,0.0571452467412,2,14,193,0.00980153259156,-9.40927822114e-17,0.696465483487,2.15486740092,0.465618618413
1844,0.0,-0.0507650172629,1.58230311417,9.42487046632,9.42487046632,0.0507650172629,0,13,193,0.0097304168478,-1.33060437408e-18,0.674661744446,2.26159719544,0.458881452869
1845,0.0,-0.0586687476656,1.6008987549,9.546875,9.546875,0.0586687476656,2,13,192,0.00958628816214,1.67100599769e-17,0.74316469115,1.9573288093,0.470565193353
1846,0.0,-0.0663261806784,1.58039416995,9.82105263158,9.82105263158,0.0663261806784,2,14,190,0.00973523634958,-1.02690785873e-16,0.754018169908,2.04413897647,0.45767429058
1847,0.0,-0.0691876893279,1.58769506735,9.65625,9.65625,0.0691876893279,3,14,192,0.00999424960226,5.9145563174e-18,0.734032998313,2.08080575839,0.462283321304
1848,0.0,-0.0516984534334,1.60842604848,9.31770833333,9.31770833333,0.0516984534334,0,14,192,0.00968622891761,-2.88915662323e-17,0.694071910406,2.31347928777,0.475256091184
1849,0.0,-0.0516756187876,1.59391318671,9.18274111675,9.18274111675,0.0516756187876,2,13,197,0.00655714113935,-2.57127929022e-17,0.618259941409,2.42179331108,0.466192116344
1850,0.0,-0.0588094205693,1.58089004386,9.66666666667,9.66666666667,0.0588094205693,3,13,192,0.00970661379387,4.39998769032e-17,0.68679660049,2.06995705806,0.457988007331
1851,0.0,-0.0541711598966,1.56710181793,9.79166666667,9.79166666667,0.0541711598966,3,14,192,0.00977116133649,-1.77757321921e-17,0.737266022906,1.96276095222,0.449227937609
1852,0.0,-0.0519835616628,1.5745218347,9.6387434555,9.6387434555,0.0519835616628,3,14,191,0.00975736972038,3.91095006682e-17,0.752756965336,2.02868602979,0.453951629167
1853,0.0,-0.0577056898782,1.58457133914,9.37628865979,9.37628865979,0.0577056898782,4,13,194,0.00974869383301,1.77707686431e-16,0.704129495788,2.07032410411,0.460313922256
1854,0.0,-0.0528059241847,1.57184463448,9.15979381443,9.15979381443,0.0528059241847,2,14,194,0.00954090979305,-3.95798235713e-17,0.644155002276,2.37691473739,0.452249856093
1855,0.0,-0.0532500127664,1.60670574767,9.27604166667,9.27604166667,0.0532500127664,3,14,192,0.00964558317207,1.87554526189e-17,0.690147309658,2.07711963985,0.474185963375
1856,0.0,-0.058051981931,1.59231718263,9.46907216495,9.46907216495,0.058051981931,3,14,194,0.00986559101999,-2.95210213083e-17,0.719793639685,2.20626384869,0.465190302897
1857,0.0,-0.0642346141574,1.57879364846,9.17857142857,9.17857142857,0.0642346141574,1,14,196,0.00995180520978,7.63001879473e-18,0.619933792264,2.33512443404,0.456661041781
1858,0.0,-0.0533140200319,1.58452641981,9.48167539267,9.48167539267,0.0533140200319,3,14,191,0.00920243978396,-3.24715304545e-17,0.703260158818,2.05128725244,0.460285573922
1859,0.0,-0.0501595536476,1.56955456391,9.55729166667,9.55729166667,0.0501595536476,3,14,192,0.00951776058191,2.82824047232e-17,0.710546715201,2.11316531888,0.450791861847
1860,0.0,-0.0554731993689,1.58519463351,9.48691099476,9.48691099476,0.0554731993689,2,14,191,0.0094175911239,1.42897251361e-17,0.709545658028,2.16313384923,0.460707196956
1861,0.0,-0.064755807184,1.57706499755,9.34895833333,9.34895833333,0.064755807184,4,14,192,0.0067647352063,3.09397318785e-17,0.683841944085,2.15254184975,0.455565523078
1862,0.0,-0.0811717738137,1.60454069373,9.18041237113,9.18041237113,0.0811717738137,2,14,194,0.00671284907426,-9.27486166768e-18,0.660503065643,2.30047682979,0.472837543496
1863,0.0,-0.0511079943668,1.55495618624,9.5618556701,9.5618556701,0.0511079943668,2,14,194,0.0098281823199,1.11105548378e-16,0.683364481165,2.23578871892,0.441447369184
1864,0.0,-0.0598208607775,1.57039840367,9.66666666667,9.66666666667,0.0598208607775,2,13,189,0.00985513464209,-2.05288615248e-17,0.717665199937,1.99735274537,0.451329347468
1865,0.0,-0.0492822629027,1.58864619839,9.28934010152,9.28934010152,0.0492822629027,3,14,197,0.00992670196053,-1.15764600065e-16,0.647463651511,2.50938099251,0.462882205989
1866,0.0,-0.0600628915547,1.57382275822,9.14948453608,9.14948453608,0.0600628915547,2,13,194,0.00978927671194,-1.7683990437e-18,0.651877586238,2.24143840559,0.453507537697
1867,0.0,-0.0631140710079,1.58867589451,9.50785340314,9.50785340314,0.0631140710079,1,14,191,0.00994824854384,-1.36492613619e-17,0.679556584496,2.17522727933,0.462900898535
1868,0.0,-0.0551887526248,1.55441028249,9.390625,9.390625,0.0551887526248,3,14,192,0.00972836290773,-2.4922525846e-17,0.707201183538,2.06370308977,0.441096234144
1869,0.0,-0.0592869855909,1.57785020047,9.39790575916,9.39790575916,0.0592869855909,3,14,191,0.00993765181987,4.62846528831e-17,0.72955472522,2.01273323881,0.456063287924
1870,0.0,-0.048865077962,1.5577191479,9.52356020942,9.52356020942,0.048865077962,3,14,191,0.00958799721044,-1.12546572716e-16,0.718511326395,2.18232305623,0.443222666692
1871,0.0,-0.0472424424739,1.57085134441,9.47150259067,9.47150259067,0.0472424424739,1,13,193,0.00649097727124,-7.16648962396e-17,0.730614468905,2.00012080496,0.451617729977
1872,0.0,-0.0529322687688,1.57165949984,9.48958333333,9.48958333333,0.0529322687688,3,14,192,0.00980872353448,-4.73216628694e-18,0.704492616272,2.1286478086,0.452132067389
1873,0.0,-0.0592552184779,1.57980342261,9.60526315789,9.60526315789,0.0592552184779,3,14,190,0.00965271899213,-1.03173361269e-17,0.707513654488,1.98068932291,0.45730042323
1874,0.0,-0.0535414846659,1.55883962955,9.63157894737,9.63157894737,0.0535414846659,4,14,190,0.0065743822672,5.31192635194e-17,0.727676150247,1.91422724042,0.443941717272
