Iteration,dLoss,LossBefore,MinReturn,StdReturn,MeanKL,MeanKLBefore,MaxReturn,AverageDiscountedReturn,Entropy,AverageReturn,ExplainedVariance,NumTrajs,LossAfter,Perplexity
37,0.0519029074559,-1.26582560438e-17,-1,2.0674261929,0.00921178451476,0.0,12,6.13537117904,0.544472664402,6.13537117904,0.386476703832,229,-0.0519029074559,1.72369917473
38,0.0605657630716,4.69049857114e-17,2,1.95712747653,0.00988392613474,0.0,13,6.140969163,0.548967968839,6.140969163,0.435563353723,227,-0.0605657630716,1.73146516946
39,0.0444663160238,-3.61036891885e-17,2,2.03820318215,0.00647490708347,0.0,12,6.29130434783,0.526582347911,6.29130434783,0.442892054796,230,-0.0444663160238,1.69313585983
40,0.0497534269969,2.77348573457e-17,0,1.87946603357,0.00645510399371,0.0,11,6.00865800866,0.521149666574,6.00865800866,0.461410644432,231,-0.0497534269969,1.68396253269
41,0.0475931947836,-7.49753806997e-17,-1,2.01930194381,0.00934748104201,0.0,11,6.02608695652,0.511242680701,6.02608695652,0.396387019491,230,-0.0475931947836,1.66736190653
42,0.0454132797699,3.11748410406e-17,0,1.90622631538,0.00644947172942,0.0,12,6.16888888889,0.532782401449,6.16888888889,0.452868092444,225,-0.0454132797699,1.7036660028
43,0.054516246125,3.86441947352e-17,0,2.04049822672,0.00996675946333,0.0,11,6.42986425339,0.551789704511,6.42986425339,0.408485603391,221,-0.054516246125,1.73635780611
44,0.0618460819507,3.74142108473e-17,2,1.83659769137,0.00674071842489,0.0,11,6.30973451327,0.525357881097,6.30973451327,0.472183528251,226,-0.0618460819507,1.69106393992
45,0.0499229909465,-8.7012241042e-17,3,1.82671314315,0.00655573907951,0.0,11,6.29130434783,0.518908401491,6.29130434783,0.474573703061,230,-0.0499229909465,1.6801925526
46,0.0582173567669,-9.16208013121e-17,2,1.88182207474,0.00989629495685,0.0,13,6.03111111111,0.526601610603,6.03111111111,0.415762103064,225,-0.0582173567669,1.6931684745
47,0.0549026887228,6.91124890827e-17,2,1.61911234527,0.00981955089283,0.0,11,5.95132743363,0.526621980233,5.95132743363,0.472851901799,226,-0.0549026887228,1.69320296407
48,0.0513894660688,1.26182446255e-16,2,1.96549847988,0.00971098992619,0.0,12,6.34513274336,0.542187736633,6.34513274336,0.462434644888,226,-0.0513894660688,1.71976514282
49,0.0414672975233,7.8251160446e-18,2,1.91605000902,0.00641539076323,0.0,11,6.16956521739,0.510401401589,6.16956521739,0.440713312894,230,-0.0414672975233,1.66595977965
50,0.0584847171812,4.45362464877e-17,0,1.90694460698,0.00652683205148,0.0,12,6.19383259912,0.520827545177,6.19383259912,0.447715326163,227,-0.0584847171812,1.68342017968
51,0.0562739334863,-3.03436048553e-17,2,2.01717674005,0.00999851938092,0.0,10,6.25877192982,0.524483296089,6.25877192982,0.41687349652,228,-0.0562739334863,1.6895856073
52,0.0459360619545,-1.70846211134e-17,0,1.90477572033,0.00646501508586,0.0,11,6.18061674009,0.514281884351,6.18061674009,0.45825823798,227,-0.0459360619545,1.67243706723
53,0.0553257820515,-4.01145050877e-17,2,1.8277632058,0.00979285405804,0.0,11,6.24347826087,0.524852709421,6.24347826087,0.458281462326,230,-0.0553257820515,1.69020987805
54,0.0482169825562,1.0460494812e-16,2,1.90225752992,0.00646322066451,0.0,11,6.62114537445,0.509680172717,6.62114537445,0.492652927153,227,-0.0482169825562,1.66475867455
55,0.0815731575077,-5.43494828946e-18,2,2.01375234021,0.00988694535536,0.0,12,6.30434782609,0.513052479856,6.30434782609,0.433234928423,230,-0.0815731575077,1.67038222896
56,0.0473013355495,-4.58962480062e-17,0,2.0096508792,0.00641980704413,0.0,11,6.03083700441,0.517307801722,6.03083700441,0.380055910282,227,-0.0473013355495,1.6775053879
57,0.054974939056,-3.20694107063e-17,0,1.87017313702,0.00652415878618,0.0,11,6.26724137931,0.529705310669,6.26724137931,0.467873247425,232,-0.054974939056,1.69843172515
58,0.0495817145711,7.75218072057e-19,-1,2.07042168289,0.00645817041713,0.0,12,6.22270742358,0.500992654178,6.22270742358,0.39667686373,229,-0.0495817145711,1.65035869332
59,0.0559372548677,3.75435058777e-17,0,2.04476490414,0.00952550404049,0.0,11,6.17699115044,0.517885999228,6.17699115044,0.392850366382,226,-0.0559372548677,1.67847559779
60,0.0655540214509,-4.10167268209e-18,2,1.98617147464,0.00966724954051,0.0,12,6.3652173913,0.517186454167,6.3652173913,0.441652428362,230,-0.0655540214509,1.67730183907
61,0.0482009852939,-8.87291128572e-19,0,1.7911492584,0.00648233406555,0.0,11,5.85775862069,0.529119482986,5.85775862069,0.444828385121,232,-0.0482009852939,1.69743702822
62,0.0560910861661,6.25882701133e-17,0,1.83753868409,0.00973965450131,0.0,12,6.37229437229,0.502363842384,6.37229437229,0.504754145874,231,-0.0560910861661,1.65262319787
63,0.0473773606632,2.1378170629e-17,0,1.8880316022,0.00663916163208,0.0,12,6.20346320346,0.508286804993,6.20346320346,0.447395791023,231,-0.0473773606632,1.66244066884
64,0.0574485718153,-1.35561744846e-17,0,2.05384635484,0.00984157426439,0.0,11,6.42731277533,0.502040853625,6.42731277533,0.429457636894,227,-0.0574485718153,1.65208950535
65,0.0534428847708,-1.58568750188e-17,0,1.93135504896,0.0097096973747,0.0,11,6.41739130435,0.507839530049,6.41739130435,0.440549840243,230,-0.0534428847708,1.66169726704
66,0.0460425289088,-1.8757698719e-17,2,1.78576596871,0.00642369155823,0.0,11,6.18099547511,0.511202606376,6.18099547511,0.463365330198,221,-0.0460425289088,1.66729508946
67,0.0532056232192,-7.88285999365e-17,0,1.8589248838,0.00678578133814,0.0,11,6.09649122807,0.498769463807,6.09649122807,0.481600238361,228,-0.0532056232192,1.64669370726
68,0.0574844579176,-1.20140410304e-16,2,1.88667599598,0.00968267193362,0.0,12,6.30434782609,0.50603634007,6.30434782609,0.437983980417,230,-0.0574844579176,1.65870361106
69,0.0530767945378,4.30938188985e-17,2,1.96088932626,0.00987619774347,0.0,12,6.39912280702,0.506659817258,6.39912280702,0.455074867225,228,-0.0530767945378,1.65973809738
70,0.0629797831443,2.73468960645e-17,2,1.99507047071,0.0099640889897,0.0,12,6.26724137931,0.507435026125,6.26724137931,0.421519029159,232,-0.0629797831443,1.66102523991
71,0.0488501347851,9.88762137062e-17,2,1.8645406951,0.00657876810543,0.0,10,6.03947368421,0.502455154135,6.03947368421,0.443160035426,228,-0.0488501347851,1.65277410868
72,0.056154137705,-5.70512006656e-17,0,1.93886615668,0.00661062944695,0.0,13,6.15486725664,0.494225142807,6.15486725664,0.4157699582,226,-0.056154137705,1.63922757955
73,0.054410284779,8.93451979067e-17,0,1.81081063706,0.00991162836524,0.0,12,6.3185840708,0.494876086642,6.3185840708,0.461715979298,226,-0.054410284779,1.64029497201
74,0.0519934925578,-1.45987118498e-17,2,1.86205570557,0.00937806744594,0.0,12,6.2731277533,0.504732824309,6.2731277533,0.510032748605,227,-0.0519934925578,1.65654287334
75,0.0445998465942,7.3393612705e-17,0,1.78307140749,0.006499051814,0.0,12,6.18859649123,0.493180498884,6.18859649123,0.48696885838,228,-0.0445998465942,1.63751606454
76,0.0486045276371,-2.1421948888e-17,2,1.8094846487,0.00981272435225,0.0,11,6.35714285714,0.498671690782,6.35714285714,0.482965037227,224,-0.0486045276371,1.6465327129
77,0.0552779174744,1.00282221659e-17,0,1.88791135244,0.00968852966509,0.0,11,6.06896551724,0.489185406281,6.06896551724,0.480469903022,232,-0.0552779174744,1.63098708684
78,0.0564352560072,-1.93804518014e-19,0,1.82416571043,0.00654682251835,0.0,11,6.29487179487,0.489964423992,6.29487179487,0.471637363618,234,-0.0564352560072,1.63225814969
79,0.0572752069947,-2.88579198165e-17,2,1.82763423955,0.00978344370908,0.0,10,6.24444444444,0.496146567426,6.24444444444,0.492675644456,225,-0.0572752069947,1.64238025963
80,0.0538598413703,3.8522169889e-17,2,1.95025368602,0.0096353820088,0.0,11,6.21212121212,0.486040466678,6.21212121212,0.438661083588,231,-0.0538598413703,1.62586578827
81,0.0589066118244,9.52173324535e-18,0,1.85332798327,0.0098831514244,0.0,11,6.19827586207,0.508050924891,6.19827586207,0.44201001333,232,-0.0589066118244,1.66204857841
82,0.0556258271059,-8.56252245506e-17,2,1.90067225727,0.00975428847012,0.0,12,6.03433476395,0.482924230256,6.03433476395,0.454419867516,233,-0.0556258271059,1.62080709222
83,0.0447064741608,1.39130967217e-16,2,1.96178279907,0.00642720005415,0.0,11,6.12663755459,0.50500512598,6.12663755459,0.427317211979,229,-0.0447064741608,1.65699401416
84,0.0440876906274,2.48893226087e-17,2,1.86929541944,0.00644615603169,0.0,11,6.3436123348,0.497359307026,6.3436123348,0.456554256731,227,-0.0440876906274,1.64437324745
85,0.0581192008485,1.44583327161e-17,2,1.73781353348,0.00991347884162,0.0,12,6.19047619048,0.504603169068,6.19047619048,0.541720874685,231,-0.0581192008485,1.6563281078
86,0.0508321839026,-2.40197802935e-17,2,2.09828229562,0.00995539763294,0.0,13,6.23829787234,0.499879803292,6.23829787234,0.43262469898,235,-0.0508321839026,1.64852311174
87,0.0591074057406,-3.17833839854e-17,2,2.01374114741,0.00986556528187,0.0,12,6.40088105727,0.513276039895,6.40088105727,0.465905209376,227,-0.0591074057406,1.67075570142
88,0.058927247213,-1.14793289759e-17,2,1.83602476027,0.0099633920274,0.0,11,6.20689655172,0.504201037537,6.20689655172,0.445857791613,232,-0.058927247213,1.65566217995
89,0.0453957946216,-4.99600361081e-17,0,2.07196248507,0.00645695457504,0.0,11,6.60267857143,0.493639644369,6.60267857143,0.474608176486,224,-0.0453957946216,1.63826809528
90,0.050335760938,1.42817940714e-17,0,1.94442336244,0.00976524377939,0.0,12,6.2576419214,0.482675166944,6.2576419214,0.445054733366,229,-0.050335760938,1.62040345891
91,0.0559068318112,-7.25946976481e-17,0,1.86378613726,0.00974649941363,0.0,11,6.16888888889,0.497104528802,6.16888888889,0.451237716395,225,-0.0559068318112,1.64395435032
92,0.057566798172,6.41193318775e-17,2,2.0453051952,0.00973604586564,0.0,12,6.30044843049,0.500189286274,6.30044843049,0.419269054438,223,-0.057566798172,1.64903338054
93,0.0620427623483,-1.28944315859e-17,2,1.98435943009,0.00974865826617,0.0,12,6.31877729258,0.486231506905,6.31877729258,0.439670475696,229,-0.0620427623483,1.62617642371
94,0.0471732130673,6.57244819537e-17,0,1.95622492769,0.00984534262884,0.0,11,6.25110132159,0.501500468688,6.25110132159,0.435533928749,227,-0.0471732130673,1.65119698224
95,0.0585334479319,-6.74350516452e-19,2,1.87554490695,0.00957423481317,0.0,12,6.34051724138,0.50489741249,6.34051724138,0.449178046372,232,-0.0585334479319,1.65681554316
96,0.0572514222984,1.08108695425e-16,0,1.997202883,0.00975012137333,0.0,11,6.18303571429,0.494444981938,6.18303571429,0.400534226428,224,-0.0572514222984,1.63958798553
97,0.0632236695959,3.4919645807e-17,2,1.84884653278,0.00698915682661,0.0,11,6.56465517241,0.509557605991,6.56465517241,0.479184399056,232,-0.0632236695959,1.66455464303
98,0.0514530840127,7.4030438003e-17,0,2.05632990871,0.00946929207733,0.0,12,6.09691629956,0.500504658722,6.09691629956,0.338090962044,227,-0.0514530840127,1.64955352225
99,0.0777330117318,-5.81703680567e-17,2,1.82105650962,0.00993096679936,0.0,12,6.27678571429,0.504236754761,6.27678571429,0.395568539833,224,-0.0777330117318,1.65572131666
100,0.0479812621236,-1.26470571878e-17,0,1.87851167929,0.00643921745348,0.0,11,6.24215246637,0.502126083198,6.24215246637,0.440665584168,223,-0.0479812621236,1.65223031823
101,0.0523290363024,8.28314265572e-17,0,2.0355060389,0.0094556841793,0.0,11,6.24890829694,0.509919319446,6.24890829694,0.4001049565,229,-0.0523290363024,1.66515684375
102,0.0502188948265,-6.73668262447e-17,0,1.74997722288,0.00952254937891,0.0,11,6.36607142857,0.503994707034,6.36607142857,0.50132222035,224,-0.0502188948265,1.65532060158
103,0.0490750655759,-4.6222322229e-17,2,1.85169316231,0.00652851476183,0.0,11,6.36681222707,0.502504604274,6.36681222707,0.478866740413,229,-0.0490750655759,1.65285584061
104,0.0451041569748,-1.02337448707e-16,2,1.82473176596,0.00645185108676,0.0,11,6.5,0.507229880756,6.5,0.481866536591,226,-0.0451041569748,1.66068452322
105,0.0687628473278,-2.33088563031e-18,0,2.05975578044,0.00993733256584,0.0,11,6.37280701754,0.500660118896,6.37280701754,0.386132916476,228,-0.0687628473278,1.64980998207
106,0.0568770087524,-1.83883284697e-17,2,1.99412701956,0.00983863811755,0.0,12,6.37946428571,0.50519393596,6.37946428571,0.392062328012,224,-0.0568770087524,1.6573069007
107,0.049087323917,9.39695863511e-19,0,1.94558951466,0.0064789460366,0.0,11,6.36842105263,0.515808549086,6.36842105263,0.397507745493,228,-0.049087323917,1.6749922679
108,0.0542921025393,4.78955031452e-17,2,1.92980009199,0.00647239128291,0.0,11,6.46222222222,0.493133484106,6.46222222222,0.433685288203,225,-0.0542921025393,1.63743907889
109,0.0549891151825,7.56592325818e-17,-1,1.97796182402,0.00981305618198,0.0,11,6.1645021645,0.48196585676,6.1645021645,0.41343803571,231,-0.0549891151825,1.61925449776
110,0.0533397474712,-2.13162820728e-17,0,1.92441426615,0.00655272486687,0.0,12,6.55263157895,0.48883706961,6.55263157895,0.440814633318,228,-0.0533397474712,1.63041905317
111,0.045919712682,-5.04596364692e-17,2,2.01088953647,0.00644567892584,0.0,12,6.4932735426,0.519460743168,6.4932735426,0.471490524907,223,-0.045919712682,1.68112084932
112,0.0472121721642,-7.26557637152e-17,0,1.97959343557,0.00661655337608,0.0,12,6.2347826087,0.498397526243,6.2347826087,0.419572782417,230,-0.0472121721642,1.6460813539
113,0.0468326767521,-3.68231341833e-17,2,2.02037844353,0.00655683769809,0.0,11,6.26754385965,0.493069534364,6.26754385965,0.427754754057,228,-0.0468326767521,1.63733436844
114,0.116964450704,6.89981615603e-17,0,1.99298906979,0.00666052386491,0.0,12,6.12340425532,0.488244193046,6.12340425532,0.41922113684,235,-0.116964450704,1.62945270241
115,0.057066742334,-2.18831384594e-17,2,1.84494945419,0.00985887169861,0.0,11,6.23660714286,0.500364183744,6.23660714286,0.424259053694,224,-0.057066742334,1.64932181753
116,0.0487047302139,-3.51280424271e-17,2,1.9513776326,0.00964617156173,0.0,12,6.19047619048,0.492450177954,6.19047619048,0.415655069099,231,-0.0487047302139,1.63632058888
117,0.0498636455247,-5.22294992378e-17,2,1.84741075528,0.00986730310611,0.0,11,6.31696428571,0.490066686508,6.31696428571,0.470374239153,224,-0.0498636455247,1.63242507705
118,0.0515724520302,7.25744591946e-17,2,1.92596032732,0.00648413439854,0.0,12,6.16517857143,0.484037790117,6.16517857143,0.400621533388,224,-0.0515724520302,1.62261296323
119,0.0537174362079,4.71373412054e-18,0,1.90607087298,0.0099319228335,0.0,11,6.30222222222,0.484930277433,6.30222222222,0.44690038326,225,-0.0537174362079,1.62406177114
120,0.059782402734,7.83882225315e-17,2,1.77550092637,0.00972403460018,0.0,10,6.14732142857,0.480115338448,6.14732142857,0.494733777166,224,-0.059782402734,1.61626080846
121,0.0863390423614,-5.13661525292e-17,0,2.05527520285,0.00965787698843,0.0,12,6.1017699115,0.484348521385,6.1017699115,0.396374793322,226,-0.0863390423614,1.62311723815
122,0.0474474613443,-2.40751254094e-17,2,2.05279488423,0.00646682858272,0.0,12,6.23214285714,0.494329206826,6.23214285714,0.402883387306,224,-0.0474474613443,1.63939817304
123,0.0548123862993,1.34975364219e-16,0,1.8499249234,0.00974284620424,0.0,12,6.06666666667,0.49375485559,6.06666666667,0.461577107518,225,-0.0548123862993,1.63845685302
124,0.0470212356016,-4.81225782608e-17,2,1.91869599699,0.006506941848,0.0,11,6.40174672489,0.475956215847,6.40174672489,0.455212837064,229,-0.0470212356016,1.60955254152
0,0.0517488573271,-2.38933284352e-17,0,2.02117336637,0.00981241300452,0.0,12,6.19130434783,0.495002851349,6.19130434783,0.417410865676,230,-0.0517488573271,1.6405029167
1,0.0521413073085,-1.98333254898e-17,0,2.00046570293,0.00952945540387,0.0,12,6.21585903084,0.484727651116,6.21585903084,0.423541162789,227,-0.0521413073085,1.62373272682
2,0.046924031059,-1.18309266662e-17,0,1.86666666667,0.00655000162358,0.0,12,6.26666666667,0.503432849424,6.26666666667,0.478125673325,225,-0.046924031059,1.65439080833
3,0.0518728252896,6.76533512265e-17,2,1.92205700304,0.00961020734443,0.0,11,6.09865470852,0.49906775108,6.09865470852,0.46275088904,223,-0.0518728252896,1.6471849683
4,0.0672376718019,2.21159965065e-19,0,2.02759325747,0.0098488712102,0.0,11,6.3711790393,0.480261486689,6.3711790393,0.401893549197,229,-0.0672376718019,1.61649703939
5,0.0575882395078,2.26745424706e-17,-1,1.96288012062,0.00967836927274,0.0,12,6.26872246696,0.493277017021,6.26872246696,0.424370682114,227,-0.0575882395078,1.63767412217
6,0.0573901553473,-1.43182974433e-17,0,1.93589058594,0.00993522376189,0.0,11,6.2149122807,0.488880377831,6.2149122807,0.454322717736,228,-0.0573901553473,1.63048966524
7,0.0488809670969,7.9981429459e-17,0,2.10054003318,0.00645076034448,0.0,12,6.2652173913,0.494084282982,6.2652173913,0.391620798919,230,-0.0488809670969,1.6389966945
8,0.0493389979144,6.31120475006e-17,2,1.8491993261,0.00648857084293,0.0,11,6.09170305677,0.501523738504,6.09170305677,0.406209649706,229,-0.0493389979144,1.65123540574
9,0.0582540183501,-4.94400512336e-17,2,2.00533386683,0.00984992994555,0.0,13,6.38961038961,0.492084047001,6.38961038961,0.437780501557,231,-0.0582540183501,1.63572159092
10,0.0574419279327,-5.49228160873e-18,2,1.91361578594,0.00990361732941,0.0,11,6.2380952381,0.48196720594,6.2380952381,0.44420123252,231,-0.0574419279327,1.61925668243
11,0.0567770425067,-7.7292432544e-17,0,1.9410255898,0.00984256540045,0.0,11,6.32608695652,0.494113245277,6.32608695652,0.449932271743,230,-0.0567770425067,1.63904416429
12,0.0483275303754,4.92203482897e-18,0,2.00723103485,0.00980945029559,0.0,11,6.40707964602,0.487438447324,6.40707964602,0.467859133325,226,-0.0483275303754,1.62814030667
13,0.066752141034,-6.49454147672e-17,3,1.82144337124,0.0064993112632,0.0,12,6.28695652174,0.489002232169,6.28695652174,0.475780202453,230,-0.066752141034,1.63068835959
14,0.0592493075122,-3.56114505026e-17,-1,1.93777526598,0.00991057286724,0.0,12,6.25221238938,0.488045513076,6.25221238938,0.448212440212,226,-0.0592493075122,1.62912899496
15,0.048808689023,9.4321796195e-19,2,1.97380068203,0.00649371293069,0.0,12,6.35585585586,0.49508730812,6.35585585586,0.43116701505,222,-0.048808689023,1.64064147413
16,0.0581552828833,4.68435721728e-17,2,2.01006607338,0.00988078460533,0.0,11,6.31718061674,0.491789724885,6.31718061674,0.409115754193,227,-0.0581552828833,1.63524023272
17,0.0548359106996,-2.20249468194e-17,2,2.03313450012,0.00973464214628,0.0,11,6.3056768559,0.482685315149,6.3056768559,0.441667919483,229,-0.0548359106996,1.62041990318
18,0.0539896003441,-1.48325574212e-16,0,2.09325746019,0.00994125323866,0.0,12,6.36563876652,0.490561617931,6.36563876652,0.442900608658,227,-0.0539896003441,1.63323321549
19,0.0485023005967,8.02427461578e-17,0,1.72557862282,0.00642009623326,0.0,11,6.16371681416,0.480596365567,6.16371681416,0.460507493956,226,-0.0485023005967,1.61703846076
20,0.0515966329943,4.15710069131e-18,2,1.89721112187,0.00981837745428,0.0,11,6.2731277533,0.477516727549,6.2731277533,0.461739156082,227,-0.0515966329943,1.61206622791
21,0.046373661031,-5.27176154692e-17,0,2.06709195146,0.00644335247537,0.0,11,6.19555555556,0.490859487453,6.19555555556,0.404204938158,225,-0.046373661031,1.63371977835
22,0.0595358497855,5.11140910263e-17,2,1.94887771902,0.00989483929796,0.0,12,6.21681415929,0.506603085632,6.21681415929,0.40604502474,226,-0.0595358497855,1.65964394041
23,0.0489128111968,3.68111007738e-17,2,1.9244963498,0.00651172617689,0.0,11,6.23913043478,0.476958207557,6.23913043478,0.457741227928,230,-0.0489128111968,1.61116610808
24,0.0526377726559,-2.85651997361e-17,2,1.97511107678,0.00998646829129,0.0,11,6.25112107623,0.490208129977,6.25112107623,0.397770413469,223,-0.0526377726559,1.63265598925
25,0.0486131817763,-6.42149902745e-17,2,1.88297623187,0.00651856091925,0.0,11,6.41071428571,0.491292429779,6.41071428571,0.462279603703,224,-0.0486131817763,1.63442723792
26,0.0573965412114,-1.57355536083e-17,0,2.02107439477,0.0098558177953,0.0,11,6.25892857143,0.494246489329,6.25892857143,0.423435705407,224,-0.0573965412114,1.63926257173
27,0.0624125624728,4.10140355706e-17,2,1.93266841057,0.00989869787357,0.0,12,6.31441048035,0.496457270811,6.31441048035,0.428968310119,229,-0.0624125624728,1.64289063202
28,0.0435827115803,1.13655790286e-18,2,2.0875723729,0.00646569103452,0.0,12,6.38260869565,0.492805990947,6.38260869565,0.421937883723,230,-0.0435827115803,1.6369029166
29,0.0571798727662,9.1742980478e-17,2,1.8979614789,0.00972084338952,0.0,12,6.36244541485,0.495634973996,6.36244541485,0.438198979611,229,-0.0571798727662,1.64154024357
30,0.0541259897335,-1.3276209562e-18,2,2.05435525169,0.00654725541242,0.0,12,6.24561403509,0.489515322498,6.24561403509,0.432880920887,228,-0.0541259897335,1.6315252647
31,0.0495651472574,-4.19856616704e-17,2,2.02064978319,0.00665146543709,0.0,12,6.14912280702,0.49816996656,6.14912280702,0.381212940837,228,-0.0495651472574,1.64570681476
32,0.0483311958291,-6.37756845676e-17,0,2.02506226891,0.00655725589464,0.0,12,6.5,0.501482892672,6.5,0.471655514764,228,-0.0483311958291,1.65116796103
33,0.0522270496758,5.54141764225e-18,2,1.825070944,0.00971091730421,0.0,11,6.30222222222,0.4745886637,6.30222222222,0.43893524135,225,-0.0522270496758,1.60735289889
34,0.0717537506754,-9.23365438351e-17,3,1.83413988992,0.00978662541967,0.0,11,6.27555555556,0.501258891474,6.27555555556,0.483335056072,225,-0.0717537506754,1.65079813885
35,0.0560826742381,-1.5700697027e-16,0,1.96535767978,0.00988562550698,0.0,12,6.26754385965,0.491413564897,6.26754385965,0.439774772837,228,-0.0560826742381,1.63462523645
36,0.0498302666694,1.45244726621e-18,2,2.05673229609,0.00649036509591,0.0,11,6.39473684211,0.487368856505,6.39473684211,0.425263732368,228,-0.0498302666694,1.62802700699
37,0.04563685187,-8.16072006516e-17,0,2.13441991296,0.00647078786547,0.0,12,6.23580786026,0.501988140692,6.23580786026,0.400423732107,229,-0.04563685187,1.65200242116
38,0.05968866207,3.93664737815e-17,2,1.85329092791,0.00993520134056,0.0,12,6.2422907489,0.512200899154,6.2422907489,0.476575844163,227,-0.05968866207,1.66896036919
39,0.0520260957121,-1.24844579119e-16,0,2.00892855321,0.00974447708867,0.0,12,6.41991341991,0.49093739753,6.41991341991,0.419514815403,231,-0.0520260957121,1.63384706654
40,0.0545202762149,4.49616069164e-17,0,1.9086114669,0.00962141944472,0.0,10,6.37391304348,0.500342860784,6.37391304348,0.504973047526,230,-0.0545202762149,1.64928664948
41,0.05754025147,-9.2287288922e-18,2,1.93414784852,0.00979468178233,0.0,12,6.44978165939,0.486685778587,6.44978165939,0.46210316503,229,-0.05754025147,1.62691531742
42,0.0499641634069,-2.00900142422e-17,3,1.8457586493,0.00648847129988,0.0,12,6.51121076233,0.508325282248,6.51121076233,0.47344566166,223,-0.0499641634069,1.66250463622
43,0.0589008586259,1.52683366061e-16,2,1.91221505774,0.00949446906266,0.0,11,6.20524017467,0.485850571802,6.20524017467,0.46123857816,229,-0.0589008586259,1.625557074
44,0.054530902673,-3.04144202566e-17,0,1.94168711388,0.00956117658472,0.0,11,6.56387665198,0.487083176712,6.56387665198,0.495812907352,227,-0.054530902673,1.627561979
45,0.0581260199328,5.36446492596e-17,0,2.09199871193,0.00950907884095,0.0,12,6.34513274336,0.507499128053,6.34513274336,0.397186198684,226,-0.0581260199328,1.66113171824
46,0.0545483568373,6.73450311992e-17,0,2.10030153565,0.00647906685233,0.0,12,6.07826086957,0.499603639752,6.07826086957,0.405019446478,230,-0.0545483568373,1.64806791262
47,0.0481568729391,-5.30976229169e-17,0,2.15718145393,0.00655239365187,0.0,12,6.50877192982,0.483086324111,6.50877192982,0.442496978791,228,-0.0481568729391,1.62106983638
48,0.0580061025558,4.0971526352e-17,0,2.03711392219,0.0098553332632,0.0,10,6.47511312217,0.51719478894,6.47511312217,0.428333385197,221,-0.0580061025558,1.67731581906
49,0.0556583755378,-1.34169274387e-17,0,1.89572970585,0.00998853288418,0.0,13,6.28820960699,0.510102302137,6.28820960699,0.412663989707,229,-0.0556583755378,1.66546156651
50,0.0592387648213,4.04220851859e-18,2,1.78203089377,0.00996842562942,0.0,11,6.09442060086,0.486116229953,6.09442060086,0.462949625166,233,-0.0592387648213,1.62598897385
51,0.0641367876068,-6.31563996044e-17,2,1.85769581838,0.00969453754813,0.0,12,6.30530973451,0.501594824728,6.30530973451,0.454708951637,226,-0.0641367876068,1.65135279
52,0.0592030066278,-1.18209199823e-17,2,1.88810964319,0.00999203162336,0.0,11,6.36444444444,0.486286692433,6.36444444444,0.447347503033,225,-0.0592030066278,1.62626616759
53,0.0595325357074,1.81034184595e-17,0,1.93841215854,0.00962133748289,0.0,11,6.44104803493,0.500266614093,6.44104803493,0.48084295649,229,-0.0595325357074,1.64916090163
54,0.0585629735859,1.44799661316e-17,0,2.01999552496,0.00995877251417,0.0,11,6.11013215859,0.491120246155,6.11013215859,0.384129078929,227,-0.0585629735859,1.63414584055
55,0.0588248067799,-3.75708116145e-17,0,1.84046616105,0.0099485979174,0.0,11,6.30869565217,0.501989745045,6.30869565217,0.509374655861,230,-0.0588248067799,1.65200507156
56,0.0540779726614,-9.27960024331e-18,0,1.9445278369,0.00997539653885,0.0,12,6.36363636364,0.500384762026,6.36363636364,0.462751600738,231,-0.0540779726614,1.64935575809
57,0.0458959382911,1.42279393363e-16,2,1.86314023806,0.00652486426168,0.0,11,6.18777292576,0.497380801419,6.18777292576,0.48266791703,229,-0.0458959382911,1.64440859263
58,0.0486232086599,1.36017205647e-17,2,2.03309108435,0.00643259886083,0.0,12,6.30434782609,0.496137932004,6.30434782609,0.432709406311,230,-0.0486232086599,1.64236607704
59,0.0525101843904,8.1073129871e-17,2,1.79898647724,0.00975901986566,0.0,11,6.36563876652,0.510685078133,6.36563876652,0.455767251167,227,-0.0525101843904,1.66643244041
60,0.0502821238464,-6.88549112224e-17,2,1.91595099462,0.00642054938341,0.0,12,6.39301310044,0.513647314278,6.39301310044,0.463059493568,229,-0.0502821238464,1.67137612538
61,0.0555532937528,4.12526759773e-17,0,1.98969462182,0.00661503296471,0.0,12,6.32608695652,0.509926447794,6.32608695652,0.457159537194,230,-0.0555532937528,1.66516871361
62,0.0862298368786,1.44024443244e-16,2,1.8587545402,0.00705645222365,0.0,11,6.36681222707,0.513069493146,6.36681222707,0.440884417285,229,-0.0862298368786,1.6704106479
63,0.0470973091075,1.10442190904e-16,2,1.85675294846,0.00639721920791,0.0,10,6.10480349345,0.512642516713,6.10480349345,0.408763415656,229,-0.0470973091075,1.66969757416
64,0.0429136899841,6.7487398607e-17,2,1.87535543956,0.00653833442323,0.0,12,6.32444444444,0.51802568602,6.32444444444,0.47956663327,225,-0.0429136899841,1.67871007504
65,0.0575135136606,1.00803487394e-17,2,1.80079583411,0.00706355342366,0.0,12,6.27586206897,0.518993014796,6.27586206897,0.485505088814,232,-0.0575135136606,1.68033472526
66,0.0667990271401,7.94085148135e-17,2,1.88609477417,0.00981721638052,0.0,12,6.27826086957,0.502758238886,6.27826086957,0.459794505114,230,-0.0667990271401,1.65327511523
